date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,year,month,day
2014-05-06,379900.0,4,1,1500.0,11600.0,1,no,No,good,1000,500,1955,2009,15007 75th Ave NE,Kenmore,WA 98028,USA,2014,5,6
2014-05-06,520000.0,3,2,2460.0,7683.0,2,no,No,good,2460,0,1980,0,5424 NE 10th St,Renton,WA 98059,USA,2014,5,6
2014-05-06,175000.0,3,1,1010.0,7034.0,1,no,No,average,1010,0,1954,2005,207 NW 5th St,Renton,WA 98057,USA,2014,5,6
2014-05-06,460000.0,2,2,1230.0,929.0,2,no,No,average,1020,210,2004,2003,100 24th Ave E,Seattle,WA 98112,USA,2014,5,6
2014-05-06,345000.0,4,2,2331.0,3826.0,2,no,No,average,2331,0,2007,0,11853 SE 176th Ct,Renton,WA 98058,USA,2014,5,6
2014-05-06,455000.0,5,2,2240.0,7770.0,1,no,No,average,1340,900,1978,0,12633 NE 133rd Pl,Kirkland,WA 98034,USA,2014,5,6
2014-05-06,610000.0,4,3,2450.0,10117.0,1,no,No,excellent,1580,870,1967,0,15607 SE 42nd Ct,Bellevue,WA 98006,USA,2014,5,6
2014-05-06,563000.0,4,3,3100.0,7683.0,2,no,No,average,2400,700,1996,0,7422 NE 163rd St,Kenmore,WA 98028,USA,2014,5,6
2014-05-06,612500.0,4,2,2060.0,5000.0,1,no,No,average,1030,1030,1949,2013,1708 NW 96th St,Seattle,WA 98117,USA,2014,5,6
2014-05-06,218000.0,3,1,1850.0,7684.0,1,no,No,average,1320,530,1979,2014,33945 28th Pl SW,Federal Way,WA 98023,USA,2014,5,6
2014-05-06,404000.0,4,1,1840.0,10720.0,1,no,No,average,960,880,1958,2004,16020 SE 2nd St,Bellevue,WA 98008,USA,2014,5,6
2014-05-06,860000.0,4,2,3740.0,7683.0,2,no,No,average,1590,0,2000,0,24507 NE 77th Pl,Redmond,WA 98053,USA,2014,5,6
2014-05-06,136500.0,3,1,1420.0,8580.0,1,no,No,average,1420,0,1962,2003,32827 22nd Ave SW,Federal Way,WA 98023,USA,2014,5,6
2014-05-06,313950.0,3,1,1510.0,6083.0,1,no,No,good,860,650,1940,2001,415 NE 94th St,Seattle,WA 98115,USA,2014,5,6
2014-05-06,575000.0,3,1,2130.0,6500.0,1,no,average,average,1170,960,1954,2005,2214 W Halladay St,Seattle,WA 98199,USA,2014,5,6
2014-05-06,469000.0,4,2,3490.0,6906.0,2,no,No,good,2280,1210,1928,0,2560 39th Ave W,Seattle,WA 98199,USA,2014,5,6
2014-05-06,280000.0,3,1,1630.0,11800.0,1,no,No,good,1630,0,1971,0,12525 458th Ave SE,North Bend,WA 98045,USA,2014,5,6
2014-05-06,515000.0,3,2,1790.0,7167.0,2,no,No,average,1790,0,1989,0,920 221st Ave NE,Sammamish,WA 98074,USA,2014,5,6
2014-05-06,513000.0,4,2,2000.0,5684.0,2,no,No,average,2000,0,1996,0,9041 NE 160th Pl,Kenmore,WA 98028,USA,2014,5,6
2014-05-06,599000.0,4,2,2260.0,7683.0,2,no,No,good,1400,860,1977,0,16022 SE 43rd St,Bellevue,WA 98006,USA,2014,5,6
2014-05-06,685000.0,4,2,3030.0,7864.0,2,no,No,average,3030,0,1999,0,24201 SE 1st Pl,Sammamish,WA 98074,USA,2014,5,6
2014-05-06,365000.0,3,1,1310.0,8160.0,1,no,No,average,1310,0,1950,2005,13714 Ashworth Ave N,Seattle,WA 98133,USA,2014,5,6
2014-05-06,762300.0,4,2,3880.0,7683.0,2,no,No,average,1590,0,1987,2000,22344 NE 31st St,Sammamish,WA 98074,USA,2014,5,6
2014-05-06,469000.0,4,3,3760.0,10920.0,1,no,No,excellent,2400,0,1950,0,5650 NE 55th St,Seattle,WA 98105,USA,2014,5,6
2014-05-06,562000.0,5,2,3040.0,8111.0,2,no,No,average,3040,0,1984,0,17649 NE 129th Pl,Redmond,WA 98052,USA,2014,5,6
2014-05-06,530000.0,5,2,2910.0,9636.0,1,no,No,good,1690,1220,1964,0,3250 165th Ave SE,Bellevue,WA 98008,USA,2014,5,6
2014-05-06,525000.0,3,2,2970.0,11985.0,1,no,No,average,1770,1200,1995,0,21603 NE 29th St,Sammamish,WA 98074,USA,2014,5,6
2014-05-06,484000.0,2,1,1660.0,6000.0,1,no,No,average,1160,500,1942,1999,4711 University View Pl NE,Seattle,WA 98105,USA,2014,5,6
2014-05-06,725126.0,4,2,3200.0,12369.0,2,no,No,average,3200,0,1998,2006,14707 SE 84th St,Newcastle,WA 98059,USA,2014,5,6
2014-05-06,360000.0,4,2,2680.0,7683.0,1,no,No,excellent,2680,0,1965,0,31607-31633 44th Ave S,Auburn,WA 98001,USA,2014,5,6
2014-05-06,387000.0,3,1,1230.0,9568.0,1,no,No,excellent,1230,0,1962,0,12116 SE 71st Pl,Newcastle,WA 98056,USA,2014,5,6
2014-05-06,483500.0,4,2,2740.0,7683.0,2,no,No,average,2740,0,1995,0,15418 216th Ave NE,Woodinville,WA 98077,USA,2014,5,6
2014-05-06,655500.0,4,3,3380.0,8330.0,2,no,No,average,3380,0,2000,0,1703 NW 200th Ln,Shoreline,WA 98177,USA,2014,5,6
2014-05-06,345000.0,3,1,1110.0,6250.0,1,no,No,average,1110,0,1956,2001,3230 NE 95th St,Seattle,WA 98115,USA,2014,5,6
2014-05-06,533000.0,5,2,1800.0,3780.0,1,no,No,average,1400,400,1926,2003,7434 Winona Ave N,Seattle,WA 98103,USA,2014,5,6
2014-05-06,385000.0,3,1,1900.0,5520.0,1,no,No,average,1280,620,1982,0,5215 32nd Ave S,Seattle,WA 98118,USA,2014,5,6
2014-05-06,675000.0,2,1,930.0,7683.0,1,no,average,average,930,0,1951,1994,4206 SE Newport Way,Bellevue,WA 98006,USA,2014,5,6
2014-05-06,197000.0,3,1,1690.0,7735.0,1,no,No,good,1060,630,1976,1992,30020 43rd Pl S,Auburn,WA 98001,USA,2014,5,6
2014-05-06,485000.0,3,2,1420.0,4080.0,1,no,No,average,1420,0,1905,2013,720 N 80th St,Seattle,WA 98103,USA,2014,5,6
2014-05-06,469000.0,5,2,1980.0,7683.0,2,no,No,average,1590,0,1969,2002,8300 SE 82nd St,Mercer Island,WA 98040,USA,2014,5,6
2014-05-06,295000.0,3,2,1980.0,8000.0,1,no,No,good,1560,420,1974,0,31966 36th Ave SW,Federal Way,WA 98023,USA,2014,5,6
2014-05-06,499000.0,2,1,1170.0,2400.0,1,no,No,good,740,430,1903,0,2112 N 50th St,Seattle,WA 98103,USA,2014,5,6
2014-05-06,469000.0,3,2,2200.0,1970.0,2,no,No,average,1610,590,2008,0,2516 Yale Ave E,Seattle,WA 98102,USA,2014,5,6
2014-05-06,191000.0,3,1,800.0,8850.0,1,no,No,good,800,0,1959,0,1003 SW 307th St,Federal Way,WA 98023,USA,2014,5,6
2014-05-06,500000.0,3,2,1480.0,1171.0,3,no,No,average,1480,0,2006,0,135 25th Ave E,Seattle,WA 98112,USA,2014,5,6
2014-05-06,390000.0,5,3,2890.0,5000.0,1,no,No,average,1310,0,2006,0,3665 Renton Ave S,Seattle,WA 98144,USA,2014,5,6
2014-05-06,469000.0,3,2,2690.0,4047.0,3,no,No,average,2690,0,2014,0,7000 23rd Ave NW,Seattle,WA 98117,USA,2014,5,6
2014-05-06,580000.0,4,3,3569.0,8327.0,2,no,No,average,3569,0,2013,1923,710 S 23rd St,Renton,WA 98055,USA,2014,5,6
2014-05-06,369950.0,3,2,1270.0,1320.0,3,no,No,average,1270,0,2006,0,8846 Midvale Ave N,Seattle,WA 98103,USA,2014,5,6
2014-05-06,469000.0,5,2,1980.0,10279.0,2,no,No,average,1590,560,2013,1923,1435 104th Ave SE,Bellevue,WA 98004,USA,2014,5,6
2014-05-06,776000.0,4,2,3040.0,6425.0,2,no,No,average,3040,0,2008,0,16775 NE 86th Ct,Redmond,WA 98052,USA,2014,5,6
2014-05-07,519950.0,3,2,1170.0,1249.0,3,no,No,average,1170,0,2014,0,1749 NW 60th St,Seattle,WA 98107,USA,2014,5,7
2014-05-07,255000.0,5,2,2060.0,8632.0,1,no,No,average,1030,1030,1962,2003,105 SW 129th St,Burien,WA 98146,USA,2014,5,7
2014-05-07,495000.0,3,1,990.0,6000.0,1,no,No,average,990,0,1943,2002,5628 NE 59th St,Seattle,WA 98105,USA,2014,5,7
2014-05-07,510000.0,4,2,2430.0,5203.0,2,no,No,average,2430,0,2003,0,1028 NE 153rd Ct,Shoreline,WA 98155,USA,2014,5,7
2014-05-07,469000.0,4,2,1980.0,7683.0,2,no,No,average,1590,0,2001,0,25823 NE 30th Ct,Redmond,WA 98053,USA,2014,5,7
2014-05-07,253000.0,3,1,1980.0,10122.0,1,no,No,average,1590,0,1994,0,25502 Kanasket Dr,Black Diamond,WA 98010,USA,2014,5,7
2014-05-07,503000.0,3,2,1540.0,6760.0,1,no,No,excellent,1210,330,1980,0,9626 NE 129th Pl,Kirkland,WA 98034,USA,2014,5,7
2014-05-07,275000.0,3,2,1600.0,7000.0,2,no,No,good,1600,0,1993,0,21326 SE 277th Pl,Maple Valley,WA 98038,USA,2014,5,7
2014-05-07,249000.0,3,1,1110.0,8423.0,1,no,No,average,1110,0,1952,2008,14613 6th Ave SW,Burien,WA 98166,USA,2014,5,7
2014-05-07,310000.0,3,1,1840.0,10723.0,1,no,No,good,1220,620,1974,0,19313 140th Pl SE,Renton,WA 98058,USA,2014,5,7
2014-05-07,750000.0,3,2,2520.0,5401.0,1,no,No,good,1360,1160,1946,1989,2806 13th Ave W,Seattle,WA 98119,USA,2014,5,7
2014-05-07,630000.0,3,2,2680.0,7683.0,2,no,No,average,2680,0,1995,0,25339 SE 248th St,Ravensdale,WA 98051,USA,2014,5,7
2014-05-07,599999.0,3,2,3830.0,6988.0,2,no,No,average,2450,0,1938,2003,8809 Densmore Ave N,Seattle,WA 98103,USA,2014,5,7
2014-05-07,758000.0,4,2,2410.0,9549.0,1,no,No,good,1780,630,1956,0,10627 NE 45th St,Kirkland,WA 98033,USA,2014,5,7
2014-05-07,248500.0,4,1,1720.0,10018.0,1,no,No,excellent,1720,0,1960,0,16635 SE 268th St,Covington,WA 98042,USA,2014,5,7
2014-05-07,310000.0,3,1,2070.0,7683.0,1,no,No,good,1420,650,1973,0,19654 116th Ave SE,Kent,WA 98031,USA,2014,5,7
2014-05-07,460000.0,3,2,1760.0,9055.0,2,no,No,good,1760,0,1985,0,5003 159th Ct NE,Redmond,WA 98052,USA,2014,5,7
2014-05-07,675000.0,3,1,1680.0,10500.0,1,no,No,good,1680,0,1959,0,4 128th Ave SE,Bellevue,WA 98005,USA,2014,5,7
2014-05-07,526000.0,2,2,1550.0,2400.0,1,no,No,good,1550,0,1900,1971,3845 Whitman Ave N,Seattle,WA 98103,USA,2014,5,7
2014-05-07,560000.0,3,3,1980.0,7683.0,2,no,average,average,3180,940,1994,0,32223 NE 88th St,Carnation,WA 98014,USA,2014,5,7
2014-05-07,415000.0,4,3,1830.0,9548.0,2,no,No,average,1830,0,1991,0,15204 88th Ave NE,Bothell,WA 98028,USA,2014,5,7
2014-05-07,246000.0,3,1,1400.0,7410.0,1,no,No,average,1400,0,1944,0,624 SW 137th St,Burien,WA 98166,USA,2014,5,7
2014-05-07,314500.0,3,1,1870.0,12381.0,1,no,No,good,1870,0,1957,2001,29645 10th Pl S,Federal Way,WA 98003,USA,2014,5,7
2014-05-07,469000.0,3,2,1980.0,8856.0,2,no,average,excellent,1590,0,1910,0,1230 Warren Ave N,Seattle,WA 98109,USA,2014,5,7
2014-05-07,420000.0,2,1,1040.0,3500.0,1,no,No,good,1040,0,1904,0,1713 22nd Ave S,Seattle,WA 98144,USA,2014,5,7
2014-05-07,535000.0,3,1,2720.0,7683.0,1,no,No,average,2720,0,1988,2000,33331 NE Lake Joy Rd,Carnation,WA 98014,USA,2014,5,7
2014-05-07,350000.0,3,1,1010.0,9360.0,1,no,No,average,1010,0,1981,2013,9703 130th Ave NE,Kirkland,WA 98033,USA,2014,5,7
2014-05-07,515000.0,3,1,1580.0,9147.0,1,no,poor,good,1210,370,1967,0,234 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA,2014,5,7
2014-05-07,749950.0,4,2,2600.0,6050.0,2,no,No,excellent,1960,640,1949,0,4140 53rd Ave SW,Seattle,WA 98116,USA,2014,5,7
2014-05-07,230000.0,3,2,1920.0,9180.0,2,no,No,average,1920,0,1988,2000,206 Oakesdale Ave SW,Renton,WA 98057,USA,2014,5,7
2014-05-07,568000.0,3,2,2350.0,5080.0,1,no,No,average,1780,570,1929,0,5531 Seward Park Ave S,Seattle,WA 98118,USA,2014,5,7
2014-05-07,250000.0,3,1,1100.0,4373.0,1,no,No,fair,820,280,1947,0,232 SW 154th St,Burien,WA 98166,USA,2014,5,7
2014-05-07,581000.0,4,2,2510.0,7683.0,1,no,No,good,1280,1230,1961,2001,11105 126th Ave NE,Kirkland,WA 98033,USA,2014,5,7
2014-05-07,651000.0,3,2,3240.0,7683.0,2,no,No,good,3240,0,1991,0,18611 SE 307th Ln,Kent,WA 98042,USA,2014,5,7
2014-05-07,600000.0,3,2,2460.0,7683.0,1,no,No,good,1860,600,1977,0,25525 SE 133rd St,Issaquah,WA 98027,USA,2014,5,7
2014-05-07,500000.0,2,1,1010.0,3885.0,1,no,No,good,1010,0,1906,1990,331 22nd Ave E,Seattle,WA 98112,USA,2014,5,7
2014-05-07,475000.0,2,1,820.0,2723.0,1,no,No,average,820,0,1921,2000,4602 Woodlawn Ave N,Seattle,WA 98103,USA,2014,5,7
2014-05-07,352000.0,5,2,2420.0,8560.0,1,no,average,average,1620,800,1978,0,3723 S Chicago St,Seattle,WA 98118,USA,2014,5,7
2014-05-07,420000.0,3,2,1770.0,8165.0,2,no,No,average,1770,0,1977,2004,12921 79th Pl NE,Kirkland,WA 98034,USA,2014,5,7
2014-05-07,428000.0,2,2,1350.0,3900.0,1,no,No,average,1350,0,2003,0,232nd Way,Redmond,WA 98053,USA,2014,5,7
2014-05-07,599000.0,3,1,1960.0,4788.0,1,no,No,good,1090,870,1920,0,6253-6299 15th Ave NE,Seattle,WA 98115,USA,2014,5,7
2014-05-07,492000.0,4,2,3305.0,7683.0,1,no,No,excellent,2245,1060,1922,1956,1718 N 175th St,Shoreline,WA 98133,USA,2014,5,7
2014-05-07,630000.0,2,2,2550.0,5663.0,1,no,No,average,1720,830,2011,0,1225 N 41st Pl,Renton,WA 98056,USA,2014,5,7
2014-05-07,900000.0,5,3,1980.0,7683.0,2,no,No,average,1590,960,1985,0,12809-12907 206th Ave NE,Woodinville,WA 98077,USA,2014,5,7
2014-05-07,469000.0,4,1,2310.0,7683.0,1,no,No,average,1890,420,1950,2005,9724 NE 14th St,Clyde Hill,WA 98004,USA,2014,5,7
2014-05-07,575000.0,4,2,1650.0,5000.0,1,no,No,average,1650,0,1955,2005,6708 14th Ave NW,Seattle,WA 98117,USA,2014,5,7
2014-05-07,705000.0,4,2,2650.0,4316.0,1,no,No,average,1520,1130,1905,2013,1902 45th Ave SW,Seattle,WA 98116,USA,2014,5,7
2014-05-07,469000.0,4,2,1890.0,5940.0,1,no,poor,average,1470,420,1963,2008,1234 22nd Ave E,Seattle,WA 98112,USA,2014,5,7
2014-05-07,313000.0,3,1,2190.0,8000.0,1,no,No,good,2190,0,1967,0,32631 39th Ave SW,Federal Way,WA 98023,USA,2014,5,7
2014-05-07,618080.0,3,2,2030.0,6500.0,2,no,No,average,2030,0,1988,2000,4421-4564 186th Ave SE,Issaquah,WA 98027,USA,2014,5,7
2014-05-07,640000.0,3,3,2270.0,5175.0,2,no,No,average,2130,140,2002,0,1200 N 27th Pl,Renton,WA 98056,USA,2014,5,7
2014-05-07,485000.0,3,2,1610.0,4160.0,1,no,No,good,1010,600,1917,0,4313 SW Willow St,Seattle,WA 98136,USA,2014,5,7
2014-05-07,300000.0,2,1,760.0,3001.0,1,no,No,average,760,0,1913,1983,1761 17th Ave S,Seattle,WA 98144,USA,2014,5,7
2014-05-07,379500.0,2,1,1640.0,7683.0,1,no,No,average,840,800,1978,0,3301-3389 289th Ave NE,Redmond,WA 98053,USA,2014,5,7
2014-05-07,339950.0,3,2,1630.0,12295.0,2,no,No,good,1630,0,1985,0,19501 135th Ave SE,Renton,WA 98058,USA,2014,5,7
2014-05-07,469000.0,3,2,3560.0,6480.0,2,no,No,good,3560,0,1914,1945,903 22nd Ave E,Seattle,WA 98112,USA,2014,5,7
2014-05-07,469000.0,3,3,2960.0,5500.0,2,no,average,average,2440,520,1937,1990,3529 W Howe St,Seattle,WA 98199,USA,2014,5,7
2014-05-07,500000.0,3,2,1940.0,7683.0,1,no,No,good,1940,0,1987,0,20821 SE 135th St,Issaquah,WA 98027,USA,2014,5,7
2014-05-07,239900.0,3,2,1410.0,7566.0,1,no,No,average,1410,0,1985,0,11907 SE 261st Pl,Kent,WA 98030,USA,2014,5,7
2014-05-07,314950.0,3,1,1040.0,7683.0,1,no,No,good,1040,0,1968,0,18227 SE 135th St,Renton,WA 98059,USA,2014,5,7
2014-05-07,361280.0,2,1,820.0,6400.0,1,no,No,good,820,0,1944,0,5902 37th Ave SW,Seattle,WA 98126,USA,2014,5,7
2014-05-07,100000.0,2,1,910.0,7683.0,1,no,No,average,910,0,1956,2001,138 Seattle Blvd S,Algona,WA 98001,USA,2014,5,7
2014-05-07,540000.0,3,2,3700.0,7647.0,2,no,poor,average,1590,0,1948,1984,15007-15299 37th Ave NE,Lake Forest Park,WA 98155,USA,2014,5,7
2014-05-07,480500.0,4,2,2180.0,11200.0,1,no,No,good,2180,0,1968,0,18911 NE 165th Pl,Woodinville,WA 98072,USA,2014,5,7
2014-05-07,280000.0,3,2,1600.0,4271.0,2,no,No,average,1600,0,2000,0,5146 S 303rd Pl,Auburn,WA 98001,USA,2014,5,7
2014-05-07,440000.0,3,1,1500.0,6180.0,1,no,No,good,1060,440,1947,1988,3827 39th Ave S,Seattle,WA 98118,USA,2014,5,7
2014-05-07,530000.0,3,1,1340.0,4284.0,1,no,No,average,1080,260,1910,2006,4703-4707 4th Ave NE,Seattle,WA 98105,USA,2014,5,7
2014-05-07,560000.0,3,2,1860.0,7683.0,1,no,No,average,1860,0,1985,0,1010 NW Inneswood Dr,Issaquah,WA 98027,USA,2014,5,7
2014-05-07,775000.0,3,2,2540.0,7200.0,1,no,good,good,1600,940,1905,0,517 32nd Ave S,Seattle,WA 98144,USA,2014,5,7
2014-05-07,160000.0,2,1,1040.0,7683.0,1,no,No,excellent,1040,0,1912,0,733 1st Ave N,Kent,WA 98032,USA,2014,5,7
2014-05-07,209950.0,3,1,1380.0,11130.0,1,no,No,average,1380,0,1960,2012,32016 8th Ave S,Federal Way,WA 98003,USA,2014,5,7
2014-05-07,226500.0,3,1,1980.0,10762.0,1,no,No,average,1590,510,1988,2000,27000-27080 201st Ave SE,Covington,WA 98042,USA,2014,5,7
2014-05-07,380000.0,5,1,3000.0,6000.0,1,no,No,excellent,1500,0,1958,0,8514 S 124th St,Seattle,WA 98178,USA,2014,5,7
2014-05-07,409500.0,4,2,2140.0,7683.0,1,no,No,average,1320,820,1968,1997,19302 65th Pl NE,Kenmore,WA 98028,USA,2014,5,7
2014-05-07,690000.0,3,2,1760.0,6428.0,1,no,No,good,980,780,1942,1982,2145 Condon Way W,Seattle,WA 98199,USA,2014,5,7
2014-05-07,405000.0,3,2,1660.0,8307.0,1,no,No,good,1660,0,1961,2001,605 N 178th St,Shoreline,WA 98133,USA,2014,5,7
2014-05-07,375000.0,3,2,1830.0,7683.0,2,no,No,average,1830,0,1990,2009,25408 Lake Wilderness Country Club Dr SE,Maple Valley,WA 98038,USA,2014,5,7
2014-05-07,794154.0,4,2,2210.0,8556.0,1,no,poor,good,1210,1000,1954,1979,3235 30th Ave W,Seattle,WA 98199,USA,2014,5,7
2014-05-07,185000.0,4,1,1490.0,6600.0,1,no,No,average,1490,0,1969,2010,13248 Occidental Ave S,Burien,WA 98168,USA,2014,5,7
2014-05-07,245000.0,3,1,1260.0,1270.0,2,no,No,average,1040,220,2005,0,11304 Corliss Ave N,Seattle,WA 98133,USA,2014,5,7
2014-05-07,469000.0,5,2,1980.0,8076.0,2,no,No,average,3400,870,2007,0,11017 101st Pl NE,Kirkland,WA 98033,USA,2014,5,7
2014-05-07,469000.0,4,3,3900.0,8391.0,2,no,No,average,1590,0,2006,0,10908 101st Pl NE,Kirkland,WA 98033,USA,2014,5,7
2014-05-07,425000.0,2,2,1150.0,1027.0,3,no,No,average,1150,0,2008,0,3631 Greenwood Ave N,Seattle,WA 98103,USA,2014,5,7
2014-05-07,495000.0,4,2,2656.0,7683.0,2,no,No,average,2656,0,2014,0,31898 50th Pl S,Auburn,WA 98001,USA,2014,5,7
2014-05-07,365000.0,5,2,2410.0,5003.0,1,no,No,average,1410,1000,2008,0,7956 46th Ave S,Seattle,WA 98118,USA,2014,5,7
2014-05-07,417250.0,3,2,1606.0,1452.0,3,no,No,average,1606,0,2009,0,12303 Sand Point Way NE,Seattle,WA 98125,USA,2014,5,7
2014-05-07,339950.0,2,1,820.0,681.0,3,no,No,average,820,0,2006,0,513 N 46th St,Seattle,WA 98103,USA,2014,5,7
2014-05-08,615000.0,2,1,1540.0,6872.0,1,no,No,good,820,720,1946,1989,2814 13th Ave W,Seattle,WA 98119,USA,2014,5,8
2014-05-08,403000.0,3,2,2090.0,8354.0,2,no,No,average,2090,0,2012,1912,27930 NE 147th Pl,Duvall,WA 98019,USA,2014,5,8
2014-05-08,469000.0,5,2,3160.0,11470.0,1,no,No,good,1780,0,1971,0,7401 92nd Pl SE,Mercer Island,WA 98040,USA,2014,5,8
2014-05-08,258000.0,4,1,1730.0,8320.0,1,no,No,average,1230,500,1977,2004,30633 21st Ave SW,Federal Way,WA 98023,USA,2014,5,8
2014-05-08,533000.0,3,1,1670.0,4080.0,1,no,No,average,1170,500,1967,2011,544 NE 84th St,Seattle,WA 98115,USA,2014,5,8
2014-05-08,537500.0,4,2,2550.0,4630.0,2,no,No,average,2550,0,2005,0,1825 251st Pl SE,Sammamish,WA 98075,USA,2014,5,8
2014-05-08,830000.0,5,3,3040.0,9601.0,1,no,No,excellent,1970,1070,1968,0,5200-5298 90th Ave SE,Mercer Island,WA 98040,USA,2014,5,8
2014-05-08,712000.0,3,1,1250.0,4620.0,1,no,No,good,1150,100,1900,1971,3612 Interlake Ave N,Seattle,WA 98103,USA,2014,5,8
2014-05-08,262000.0,4,2,2020.0,6236.0,2,no,No,average,2020,0,2002,0,434 Pullman Ave,Algona,WA 98001,USA,2014,5,8
2014-05-08,753888.0,4,2,2660.0,5500.0,2,no,average,average,2660,0,2003,0,1669 28th Ave NE,Issaquah,WA 98029,USA,2014,5,8
2014-05-08,134000.0,2,1,980.0,5000.0,2,no,No,average,980,0,1922,2003,235 Thelma St,Skykomish,WA 98288,USA,2014,5,8
2014-05-08,402000.0,3,2,1960.0,8000.0,1,no,No,good,1290,670,1977,0,12207 NE 139th Pl,Kirkland,WA 98034,USA,2014,5,8
2014-05-08,205000.0,2,1,720.0,5040.0,1,no,No,average,720,0,1955,2005,8448 Delridge Way SW,Seattle,WA 98106,USA,2014,5,8
2014-05-08,553650.0,2,2,1360.0,1349.0,2,no,No,average,1050,310,1997,0,624 Lake Washington Blvd E,Seattle,WA 98112,USA,2014,5,8
2014-05-08,559950.0,2,2,1870.0,4950.0,1,no,No,average,1870,0,2006,0,23733 NE Salal Pl,Redmond,WA 98053,USA,2014,5,8
2014-05-08,260000.0,4,1,2130.0,8800.0,1,no,No,average,1100,1030,1962,2003,24345 35th Pl S,Kent,WA 98032,USA,2014,5,8
2014-05-08,270000.0,4,2,1810.0,6509.0,2,no,No,average,1810,0,1994,0,14816 SE 278th St,Kent,WA 98042,USA,2014,5,8
2014-05-08,295000.0,2,1,2200.0,7683.0,1,no,No,average,1100,1100,1973,2013,27469-27501 SE 154th Pl,Issaquah,WA 98027,USA,2014,5,8
2014-05-08,719000.0,3,2,1690.0,4500.0,1,no,poor,good,1690,0,1928,0,4022 SW Walker St,Seattle,WA 98116,USA,2014,5,8
2014-05-08,266000.0,3,2,1940.0,8547.0,1,no,No,average,1460,480,1989,0,28123 123rd Pl SE,Kent,WA 98030,USA,2014,5,8
2014-05-08,325900.0,4,2,2320.0,6270.0,2,no,No,average,2320,0,2004,2003,15020 SE 281st St,Kent,WA 98042,USA,2014,5,8
2014-05-08,647500.0,4,1,2060.0,7683.0,1,no,No,good,1160,900,1947,1988,17622 12th Ave SW,Normandy Park,WA 98166,USA,2014,5,8
2014-05-08,469000.0,4,1,3410.0,5000.0,2,no,No,excellent,2190,1220,1910,0,2509 33rd Ave S,Seattle,WA 98144,USA,2014,5,8
2014-05-08,569000.0,4,2,2250.0,7683.0,2,no,No,average,2250,0,1980,0,7304 217th Pl NE,Redmond,WA 98053,USA,2014,5,8
2014-05-08,246000.0,3,1,1390.0,7399.0,1,no,No,good,1390,0,1975,0,11921 SE 205th St,Kent,WA 98031,USA,2014,5,8
2014-05-08,515000.0,2,1,1060.0,4960.0,1,no,No,average,1060,0,1926,2003,8230 Corliss Ave N,Seattle,WA 98103,USA,2014,5,8
2014-05-08,207000.0,3,1,1490.0,8995.0,1,no,No,good,1490,0,1954,1979,12612 23rd Ave S,Seattle,WA 98168,USA,2014,5,8
2014-05-08,780000.0,4,1,2480.0,9195.0,1,no,No,average,1390,1090,1950,2005,3002 109th Ave SE,Bellevue,WA 98004,USA,2014,5,8
2014-05-08,489990.0,5,2,2440.0,7683.0,1,no,No,good,2440,0,1975,0,13711 SE 251 Pl,Kent,WA 98042,USA,2014,5,8
2014-05-08,335000.0,3,1,2240.0,7683.0,1,no,No,fair,1480,760,1980,0,18748 SE 330th St,Auburn,WA 98092,USA,2014,5,8
2014-05-08,295000.0,3,2,1920.0,7229.0,2,no,No,average,1920,0,1993,0,1914 S 375th St,Federal Way,WA 98003,USA,2014,5,8
2014-05-08,385000.0,3,1,1890.0,9920.0,1,no,No,average,1230,660,1944,0,14317 22nd Ave NE,Seattle,WA 98125,USA,2014,5,8
2014-05-08,350000.0,4,1,2250.0,7683.0,1,no,No,good,2150,100,1940,2001,468 Scenic Way,Kent,WA 98030,USA,2014,5,8
2014-05-08,235000.0,2,1,1270.0,3008.0,1,no,No,good,650,620,1923,0,4305 S Webster St,Seattle,WA 98118,USA,2014,5,8
2014-05-08,358000.0,2,1,960.0,1808.0,2,no,No,average,960,0,1993,0,1816 26th Ave,Seattle,WA 98122,USA,2014,5,8
2014-05-08,716500.0,4,2,3290.0,6465.0,2,no,No,average,3290,0,2002,0,1031 272nd Pl SE,Sammamish,WA 98075,USA,2014,5,8
2014-05-08,228000.0,4,1,2000.0,6120.0,1,no,No,average,1100,900,1965,1993,5933 S Eastwood Dr,Seattle,WA 98178,USA,2014,5,8
2014-05-08,405000.0,2,1,1020.0,8155.0,1,no,No,good,1020,0,1948,0,13221 3rd Ave NW,Seattle,WA 98177,USA,2014,5,8
2014-05-08,538000.0,4,1,1980.0,9600.0,1,no,No,average,1590,620,1967,2011,5524 161st Pl NE,Redmond,WA 98052,USA,2014,5,8
2014-05-08,530000.0,3,1,1980.0,6760.0,1,no,No,good,1980,0,1973,0,3220 170th Ave NE,Bellevue,WA 98008,USA,2014,5,8
2014-05-08,469000.0,3,3,3510.0,5760.0,2,no,No,good,3510,0,1906,1990,806 15th Ave E,Seattle,WA 98112,USA,2014,5,8
2014-05-08,636000.0,2,1,1230.0,3600.0,1,no,No,excellent,1230,0,1925,0,2561 3rd Ave W,Seattle,WA 98119,USA,2014,5,8
2014-05-08,535000.0,4,2,2280.0,7683.0,2,no,No,average,2280,0,2004,2003,13812 196th Ave NE,Woodinville,WA 98077,USA,2014,5,8
